"piR-hsa-23317"	"ENST00000536684.2"	"ENST00000626826.1"	"ENST00000623130.1"	"ENST00000385273.1"	"ENST00000516053.2"	"ENST00000384010.1"	"ENST00000365699.4"	"ENST00000362154.1"	"ENST00000384981.3"	"ENST00000600213.3"	"ENST00000383861.1"	"ENST00000385012.1"	"ENST00000383858.1"	"ENST00000384898.1"	"ENST00000383869.1"	"ENST00000362162.1"	"ENST00000384278.1"	"ENST00000615842.1"	"ENST00000613023.1"
"Sample_3S5"	2.60158378341969	-0.047795353987586	-0.0360163765501873	-0.0357800119207493	0.891304830894878	-0.0374472128601728	0.078966271729214	-0.0358492550799556	0.122862997023589	-0.0387357245996702	-0.0635525254673464	0.0755326323752478	-0.0563846905535898	0.0384343421571329	-0.00487293551540089	0.0780779170703977	0.144598882401403	0.0797361312989899	0.0832850889510493	0.0677425833075604
"Sample_3S6"	2.82872275492449	-0.0430429625643142	-0.0554619624738722	-0.0592908516491182	0.995443099617021	-0.0380650599098573	0.0967534679543047	-0.0122903690021249	0.122223614725059	-0.0590625747960664	-0.0636615742833842	0.10386433344059	-0.0513719234132821	0.0409679884786722	0.00765939462207316	0.103441909467394	0.146793301711745	0.0937618269557052	0.0954749954674502	0.103125368961408
"Sample_3S7"	2.86543672826908	-0.0404674020858529	-0.059493100563082	-0.0587493053306997	0.905787427104337	-0.0342582294877215	0.108351513366764	-0.0322112893270671	0.12278555361015	-0.0664681496099186	-0.063939566825088	0.116852066830323	-0.0588299444509059	0.0335872769155006	-0.00101153261541533	0.109936623303359	0.160607046391954	0.103087748141164	0.0994646556822786	0.0863193649378116
"Sample_3S8"	2.55997685858852	-0.0257125071385141	0.176427065211519	0.179152911075191	0.625473836554697	-0.0472650607872621	0.098418141733164	-0.0323347034683355	0.104829331744483	-0.0575880475249819	-0.0513555698764684	0.0861658495452444	-0.0494037739115431	0.0564755391544922	-0.0190404990463609	0.0772755166196852	0.157723710999562	0.08421275715595	0.0924933426757896	0.0799991322870652
"Sample_3S9"	3.17592887216773	-0.0446790373373186	-0.0606385154461788	-0.0586729679582712	0.959426936568802	-0.0495617922716468	0.0921067842574554	-0.00959476103411942	0.146028877822839	-0.054199842495815	-0.0672129765932059	0.0918390246107754	-0.0545202487973238	0.0451750567121624	0.00845102758277396	0.0892114927133939	0.143490452367716	0.0827314021114896	0.0707094906520778	0.084653139884922
"Sample_4S1"	2.5956556624905	-0.0447094137876716	-0.0557598400090512	-0.0607495257675154	0.8928123289356	-0.0488932491358421	0.0841491408179923	-0.0123351552106243	0.164799651991534	-0.0231502249078254	-0.0619617582249501	0.0867380814376714	-0.0528861284821443	0.0351697513180185	0.00794387023027278	0.0845792978682369	0.147540809238972	0.0837300498801074	0.0867270375009668	0.0804676079441142
"Sample_4S10"	2.08413145426002	-0.051544340706337	-0.0102483959559685	0.00745647299159717	0.76110889380808	-0.0462135048800048	0.130779556297487	-0.0387920554501301	0.114430083795338	-0.0634084223174821	-0.0672186919840567	0.128308446117524	-0.0612080342304781	0.0631385089972966	-0.0179608477788857	0.129272675393434	0.188344868736304	0.124983156454	0.120614931102489	0.122418049416793
"Sample_4S11"	14.5986651160226	-0.0433160030446718	-0.06355392598287	-0.0626376293072161	0.968094622339409	-0.033591438500232	0.0530174445518802	-0.0273327602108671	0.128404832178706	-0.0653080417927671	-0.0614802281575555	0.0471492256882077	-0.0513430497830436	-0.000273402596072851	-0.0104871818471129	0.0527514232774361	0.16960560621778	0.0542831302036993	0.0514813736246122	0.0372547091221818
"Sample_4S12"	11.60593530547	-0.0473562716291556	0.0501031309128567	0.0836685661695477	0.743031438720237	-0.0415586034975703	0.0802492205769097	-0.0434211094856356	0.134010165019801	-0.0492085806654023	-0.0641094123185273	0.0785872003730796	-0.0585819054512056	0.0274822036472742	-0.0154402329372233	0.0679839926620481	0.173856332981392	0.0697355613815331	0.0709934185067719	0.0631611401630084
"Sample_4S13"	11.4363283360025	-0.0356045920221254	-0.0501061993713416	-0.0424929053459284	1.02791604714556	-0.0307906551995131	0.109785155429423	-0.0312711155703546	0.123788764886104	-0.0612851709709462	-0.0671863033604473	0.0972767341089936	-0.0563554281790461	0.0436905795360932	-0.00561609209008548	0.101417497068335	0.150061092020945	0.102395862507272	0.0980086568862011	0.0958646571544393
"Sample_4S14"	1.52836497914195	-0.0467958050081417	-0.0445730517411359	-0.0385017499249875	0.915028013102198	-0.0427243407511696	0.0913989431133817	-0.0456708640969761	0.114863191927038	-0.0705913094861847	-0.0681734738125302	0.103220916509653	-0.0665540241485903	0.0446546626618687	0.00632568040615622	0.101251242986068	0.135950880067805	0.105348104645155	0.111595237241415	0.0933459857069017
"Sample_4S15"	13.3789016679615	-0.0418497622051569	-0.0383414689848779	-0.0263781475062965	0.831102678055141	-0.0371103061125079	0.0875014584975991	-0.0281861761101365	0.114204535495261	-0.070727125742187	-0.0736313739117349	0.0879069754641245	-0.0666286109246982	0.0431542236671801	0.0107764927474639	0.0915662885913872	0.126153337075429	0.0858808126325126	0.0907588873456214	0.107626422082804
"Sample_4S16"	0.884318484232727	-0.0451042029450389	0.0360196415439568	0.0514415447720231	1.08558244698256	-0.0197538623320865	0.112528161217643	-0.0265443385392393	0.135517855940094	-0.0596049358989033	-0.0650380957550692	0.11308450298638	-0.0546154663657166	0.0627976528800414	0.0138791522056331	0.102561980326955	0.171239748251406	0.111364599581353	0.10539669989635	0.0898985496194619
"Sample_4S17"	11.4419296766566	-0.046246264913689	0.00466998203208707	0.029649225107378	0.789529008123624	-0.0461688147384159	0.0715449419493828	-0.0198667426586186	0.133568070845093	-0.0297666747222583	-0.0617761084848971	0.081640807673212	-0.0566152894723345	0.0320067185030971	0.00754550644272491	0.0800058797997539	0.142730897544623	0.0643341207035783	0.0826839851430961	0.0698204002563561
"Sample_4S18"	8.72514052407381	-0.0405815775318268	-0.0479878601632398	-0.0545740652719559	0.697741796195183	-0.0387545056380802	0.0933948579431363	-0.0232710497507398	0.125741556162723	-0.0663487935359197	-0.0654538691468279	0.0880791187603391	-0.0603684742320151	0.0509541025036629	-0.010412748325667	0.0924538248879074	0.161451290863149	0.082007076494795	0.0914104036903557	0.108970212707687
"Sample_4S19"	9.30953100535579	-0.046486612303442	-0.0230066589963163	-0.0172222826278774	0.807150500925393	-0.0374733220771421	0.0884921426225017	-0.0383199577981721	0.112542030304967	-0.0621654392814543	-0.0652457776211989	0.0905132056701809	-0.0559466670468809	0.0428974971664016	-0.0129191195621276	0.0802944931346253	0.17197135565991	0.0816069489483825	0.0817148037373752	0.0863473712015384
"Sample_4S2"	2.43568619784886	-0.0489151878754112	-0.0350641958906232	-0.0277366652252377	1.32391001893347	-0.032131137028904	0.102072007937525	-0.0362679240379013	0.121669616216594	-0.0731318416783881	-0.0702976893461789	0.094575053486856	-0.0613212336896632	0.0448623386966908	0.0139339704614408	0.0906073958015139	0.121986892478674	0.0940295049990464	0.0889093884651637	0.0823519158878071
"Sample_4S20"	12.9508545010204	-0.0454254805391038	-0.0639627465572838	-0.0593985401051398	0.926580569666124	-0.0388660720813541	0.0973722154456877	-0.0186998960263926	0.123585503463094	-0.061926325794949	-0.069889177828884	0.0999564572982684	-0.0569627042400216	0.0449930672014652	0.000539778445036458	0.103317524646783	0.144749443154673	0.0919111062145091	0.0966683302241804	0.104361695650915
"Sample_4S21"	8.59290828430529	-0.0510206693520844	-0.0416682942507812	-0.0331271641888484	0.914960334237635	-0.0432729881463366	0.0684664474729429	-0.0461296520873322	0.12490713117497	-0.0712542617273989	-0.0732073895082694	0.0614451984867751	-0.0657992502334111	0.0152171630490849	0.0125873346515246	0.0651476272168765	0.1343809117333	0.067908045928863	0.0607960183752856	0.0545809126920333
"Sample_4S22"	14.5030448920308	-0.0482080802191287	-0.0419101850845297	-0.0329424470517172	0.76251308412163	-0.044776520925456	0.0740773784840043	-0.029606996754283	0.114287615282557	-0.0689927858957663	-0.0672480060260312	0.0701199534876174	-0.063430838049432	0.0206072702937842	-0.0103003208797856	0.0736129897009078	0.174741370074459	0.0675863326494957	0.0797598031896593	0.0743505360973422
"Sample_4S23"	1.13229740872919	-0.0378400888768797	0.0671440801867704	0.123666431448536	0.951931467292843	-0.0548986283954225	0.0846027132041871	-0.0127689641852866	0.195750204119242	-0.0317537440316304	-0.0579910054707611	0.0770976918271592	-0.0461016482326588	0.0181179656139967	0.0258766529780072	0.0948484178345615	0.168730836104607	0.0826740183995729	0.0703941492012007	0.0336089382631054
"Sample_4S24"	2.19357985374109	-0.0319691728511508	-0.0327719113913225	-0.0377708759849686	1.04227290580403	-0.0456755456414487	0.102362516127114	-0.024680273939111	0.187600867719013	-0.0525026316035665	-0.0522417202553676	0.0939975988447922	-0.0546510997126598	0.0514559873836221	0.000266852551329413	0.0895825424678642	0.193956896077927	0.0845815088838298	0.102179120141769	0.0834773208036651
"Sample_4S25"	11.7984958579005	-0.0375900463375682	-0.0620449534195306	-0.0617489936852519	1.01752900388816	-0.0311286432943914	0.0871551659670984	-0.0221822034268475	0.130881121841178	-0.0556925333720922	-0.0507228225036407	0.0842001731489721	-0.0570601738578457	0.034866474097766	0.0123396081275058	0.082959261220321	0.12975696902525	0.0823189386599194	0.0842893658123559	0.0926586353898683
"Sample_4S3"	2.13238234577315	-0.0412618428349264	0.0260098149167127	0.0382683110710324	0.604968899602187	-0.0455860989190216	0.10999707401833	-0.0342382895843685	0.138274008190328	-0.056201170066252	-0.0657663643449755	0.104362470786238	-0.0505938381903802	0.0577122190732095	-0.00790083204125507	0.102572077377566	0.16590792810689	0.110791643423896	0.0954975488014752	0.113284991760816
"Sample_4S4"	3.74112814818247	-0.000368186477209797	-0.0416303755362258	-0.0363001543052777	0.944207788964297	-0.0440757107746252	0.201231541580073	0.0176441687287635	0.197383517536422	-0.0602941704310416	-0.0343867408947637	0.19035020066886	-0.0460711093523739	0.0866760112563756	0.0240438759259088	0.1996454923054	0.167632337730509	0.181819355841222	0.191503738546559	0.13664709398972
"Sample_4S5"	2.37274369967505	-0.0421556720100587	0.0584689888097832	0.0903831593024361	1.55308876386757	-0.0160002614402978	0.0876803627931671	-0.0128743461640172	0.134857549427452	-0.0213470142447462	-0.0655453279823521	0.0784893834085178	-0.0499137378890704	0.0441343122422481	-0.0113528224377845	0.0859724891076509	0.160357323933789	0.0794749193178363	0.081632819047441	0.0888639754878124
"Sample_4S6"	2.99754773069886	-0.0284040345566118	0.0858311491592754	0.102991800548762	0.829842972219636	-0.0484466811045571	0.094979080469721	-0.0157068930749374	0.161215694337027	-0.0151201261447044	-0.0484454326643865	0.103155661200853	-0.054702310607184	0.0479014671498442	0.00222577085209725	0.0894053550607167	0.156776916666676	0.0885623741634206	0.090629840574591	0.0865001327705164
"Sample_4S7"	3.43032509492417	-0.0441636595560989	-0.0554967340767743	-0.0586094820514735	0.975176264069652	-0.0484463300992197	0.100229540764776	-0.0318384523418716	0.134124920064323	-0.05782323563195	-0.0671483154274871	0.105814291582125	-0.0605948532414103	0.0460379909242644	0.0044132824296762	0.0999615140456199	0.151640933210089	0.103132701657454	0.106948184776286	0.104504335471019
"Sample_4S9"	2.8219325374996	-0.0445382423333578	-0.0201527618366699	-0.00756891218677759	0.820141020695365	-0.0541114638376916	0.0733211848849831	-0.0222556282067629	0.123511693726893	-0.0534956194425135	-0.06443649973643	0.0744817015380811	-0.0623388885285715	0.0340814245435834	-0.00442172741468232	0.073671545450795	0.105130225503324	0.0813622062085175	0.0731820872533497	0.0538916799833609
"Sample_N1"	14.3788564345051	-0.0515068635206166	0.0234480788005193	0.0421226305899402	1.2561037784574	-0.0239676231136085	0.0706740794204804	-0.027365774424202	0.103283147452184	-0.0489253416520628	-0.0625846471793447	0.07174817367003	-0.0588879952738179	0.0315939068311513	-0.0128911605774922	0.0680805699495593	0.146633319429834	0.075868031205547	0.0716228651694181	0.0523882991501665
"Sample_N10"	16.7688770828538	-0.0470819906157016	-0.0477957676152496	-0.0410468986227138	0.961620406484644	-0.0301371363397392	0.0674494455032612	-0.0279199034115858	0.13605153264655	-0.0549439048061837	-0.0674492778092245	0.0745290705519147	-0.0588540986128399	0.0274118851944101	0.0121931896965553	0.0684359146311642	0.168419457021392	0.0703067961247329	0.0743052472330806	0.0684502122414978
"Sample_N11"	17.150370963606	-0.0437442037608802	-0.0544287145635811	-0.0481602882781813	1.13816737060551	-0.0253410361420282	0.0933720708935241	-0.0212215469543265	0.147572315522786	-0.0612213563566405	-0.0634902648921474	0.0924637070593688	-0.0588547715593922	0.0509114366926034	-0.00586023686547231	0.0930855117124964	0.189688666384317	0.100954688464999	0.0953123017772746	0.107166936166278
"Sample_N12"	19.7749031192205	-0.0559569746072491	-0.0605496390022805	-0.051614850599225	1.03426517617587	-0.0257998176254716	0.106261166273422	-0.0401530570415811	0.141076651935414	-0.0751754867495866	-0.0733950249336474	0.117279605625916	-0.0625865631304062	0.0510945887285786	0.0197818593193556	0.104709008003454	0.154645968405022	0.114904246349047	0.107650263069579	0.104855556190684
"Sample_N13"	8.94800024673806	-0.0417349019684751	-0.015441463647158	0.00794882867359147	1.13861334212817	-0.0204404527692113	0.0484229615028914	0.0193398370621781	0.168259688979058	-0.000920871692549936	-0.0583824080033638	0.0574907004450049	-0.035677096256623	0.0147666937267646	0.0112790602524836	0.0581299276855926	0.179914097603757	0.0512448884470739	0.0594224717629645	0.0369779947791076
"Sample_N14"	17.2520495462146	-0.0484999301178611	-0.0510228689582001	-0.0559425556618231	1.06516240366643	-0.0402350259577172	0.0831664780465376	-0.0411586039413441	0.125507810697667	-0.0720698851934329	-0.0705450785944496	0.0816347236000126	-0.0655280412563308	0.0398606494619613	0.0103319763742706	0.0736329078354898	0.11582571550313	0.0828653746913581	0.077901236383476	0.0786379092578165
"Sample_N15"	20.1866972184351	-0.0273302219619013	-0.0309128399090795	-0.0203914325808078	1.14449720906901	-0.0209550957159473	0.0964080137733585	-0.00220302212912132	0.148084524398137	-0.0474180330822422	-0.0454315216381763	0.103398555771204	-0.0511232704379744	0.0353684613740841	0.0178243008822843	0.10363938434408	0.139959417589973	0.09696391199284	0.0970003048143177	0.090917641736721
"Sample_N16"	2.96411595793322	-0.0378597699519008	-0.0523752505421122	-0.0469797063641196	0.948008025560014	-0.0396242871474654	0.104257176249569	-0.0184429355466386	0.167950446970498	-0.0679971464105013	-0.0653995668734128	0.107616908499473	-0.0551924571050378	0.0476165943713073	0.0256760730906352	0.099870478289076	0.151278102465661	0.080940594340078	0.0916920798203359	0.0905531633440148
"Sample_N17"	21.4307630244066	-0.0529956176756339	-0.0276032889481645	-0.016637723817745	1.36175504831096	-0.0351601573929252	0.0559019887709963	0.0247261188201455	0.172936014832207	-0.0166319086374006	-0.0697152291432755	0.050657422048617	-0.0481881389471981	0.0116680331884442	-0.00185122229139833	0.052106367448586	0.166536602210808	0.0505105436160467	0.0485977046162078	0.0392038001933416
"Sample_N18"	14.5755191916257	-0.0352591176930359	-0.0121297206168248	-2.52714100051155e-05	0.903606040709286	-0.0307083364340121	0.0707832716042645	-0.025014998842141	0.153408016782219	-0.041808731631214	-0.0574722931434333	0.0646094375855001	-0.0536093895881752	0.0231135377670938	-0.00400758254750817	0.0676914424248571	0.161809415133752	0.0738826226374129	0.068113266368842	0.0625904237181171
"Sample_N19"	16.4547065305475	-0.0110242294637327	-0.0224772826674652	-0.00592218355289808	1.13087007601132	-0.027523023795101	0.0730071014496317	0.00111413283039491	0.139412984685882	-0.0190032210980448	-0.0351347694189965	0.0738446661143828	-0.0508994936065165	0.0325110801640904	0.000821011881751915	0.0692241808875812	0.14512206516617	0.0805401843384199	0.0700258442093201	0.0678766827395358
"Sample_N2"	14.9461679050396	-0.0539180420476273	-0.00468282926521273	0.0111686995179205	1.04216455421405	-0.0311872170417042	0.103256811288505	-0.00405294212209438	0.12388987040444	-0.0650218858651541	-0.0740923236598756	0.102106236156486	-0.0588220155362883	0.049452832624389	0.0116399014975049	0.102877103876863	0.170153538944058	0.0943630318100057	0.0957024553606804	0.0873061325171917
"Sample_N20"	2.77104586718458	-0.0509004636485947	-0.0283743127344225	-0.036340596704768	0.914209107044226	-0.0379770439503224	0.086539657979185	-0.0136172870812375	0.104558220699559	-0.0595580952304319	-0.0664705103916787	0.0790487437098037	-0.0574091486133641	0.0338055664285909	0.0106711357550758	0.0698451786747612	0.109296763890929	0.0800807263935643	0.071394781139854	0.0503065620794994
"Sample_N21"	16.6024239345143	-0.0553634930298203	-0.0403188234789219	-0.0406258941946518	0.927761635346583	-0.03557520132476	0.0649449516027988	-0.0375961057612685	0.109130704203649	-0.0732074798440377	-0.0741138314824462	0.0605939939852638	-0.0577277909010588	0.018346884548384	0.0255493847418141	0.0708134559159599	0.121499285783728	0.062604399693752	0.0583328324827378	0.0500672220505963
"Sample_N22"	16.1676820565983	-0.0326033602827167	-0.0491310952596215	-0.0417279543556914	0.943681852258474	-0.0363583808911624	0.0594183309201991	0.0249796134843134	0.13807202708439	0.015825212663122	-0.0564042473010355	0.0698578403037176	-0.0484814498007321	0.0240259629131672	0.00606841846382911	0.0617413158967889	0.132996753059816	0.0620748460890123	0.0635780699155814	0.0657918212515952
"Sample_N23"	3.01475714332022	-0.0395409596429103	-0.0578800365994648	-0.0646194984755962	1.13787689692303	-0.0229071631599511	0.0894466211144911	-0.0139483794686924	0.158720515196447	-0.0547534904747454	-0.0650445382262211	0.0883068358335488	-0.0490661986071235	0.0275649245776502	0.00243040902916417	0.0837840564040017	0.158454505873347	0.0902981759318237	0.0908965000764453	0.0909467464176354
"Sample_N24"	17.9689060294475	-0.0521947552771038	-0.061351394056496	-0.0624401749478895	1.12627498942961	-0.0260114241377298	0.0680723157001931	-0.0274305321531937	0.125485781790846	-0.0608155814895948	-0.0685903592173421	0.0696823387071431	-0.0598698269188155	0.0250098216280755	0.0214393034634165	0.0647515939336065	0.145371669918559	0.0672473653384982	0.0728213282551077	0.071169536109921
"Sample_N25"	11.7489203437704	-0.0490050864941541	-0.0430781824656128	-0.0364600965111003	1.05969837050111	-0.0352074840122721	0.118310069208616	-0.0471599112796033	0.145849505532446	-0.0726206752215764	-0.0707185513106703	0.109283924582195	-0.062848683475761	0.0611279404779268	0.0213456573430016	0.110097813425128	0.152338720382354	0.113055739392727	0.111352598343192	0.115978345439882
"Sample_N26"	10.0501650035403	-0.0385415781491339	-0.046926662749299	-0.0548134677348069	1.08053127747572	-0.032035087010945	0.0813555853021157	-0.0234317142815035	0.121331374712978	-0.0563936731314316	-0.0584242121118848	0.0936915828801462	-0.0589140725487899	0.0335781397485045	0.0222647640334885	0.0708345428312518	0.124447147487913	0.0805401533063897	0.0937065066164789	0.0774341387332145
"Sample_N27"	13.5291234627413	-0.0511059072648123	0.0923148547311153	0.119812767194452	1.06746784813942	-0.0391445927387793	0.0759960532106543	-0.0284314511097642	0.118742118812598	-0.0574746065071545	-0.0667136170436818	0.0809587073323384	-0.0579966717284446	0.0348468960787425	0.0172207170518378	0.0685176145128084	0.131328578544491	0.079441962532483	0.0791555534683439	0.083022225701
"Sample_N28"	6.59915385800533	-0.0511995721146757	-0.0280376025648614	-0.0121239585959222	1.14206201785793	-0.0305540302110528	0.0493912779235372	-0.0211922972183241	0.128528946051854	-0.0574985377089363	-0.0677321736487031	0.0476524282924575	-0.0596685576659635	0.0157373729309255	0.0309735652401181	0.045542956866345	0.160078702024914	0.0551968078299345	0.0481937869682801	0.0479670127354336
"Sample_N29"	9.80155004884657	-0.0437649795180882	-0.0383431378358523	-0.0340408990119323	1.20101360900936	-0.0284529209823572	0.0633476520985027	-0.0386227856033518	0.127933432279749	-0.0639710475874994	-0.0690120329082296	0.0719841148488955	-0.0603298884140796	0.0185123089301392	0.0152309049875035	0.0767282912573019	0.143870965739232	0.0702043285961173	0.0680121703461917	0.048775108372456
"Sample_N3"	20.5941532283552	-0.0397318233986283	-0.018286644534406	-0.000143314226092846	1.13455829060578	-0.0214734590879849	0.11822115507713	-0.023361225825833	0.128581416430524	-0.0671854963902448	-0.0614682257265352	0.119749601847118	-0.0616017456106908	0.0525917724696694	0.019845137667012	0.114775599340979	0.161798791919117	0.119117491248799	0.119537909557444	0.100213967229789
"Sample_N30"	10.331986710771	-0.0512374868144619	-0.0352884004948471	-0.0339105923012091	1.12522590245868	-0.0361192843011232	0.0950830191583012	-0.0247300075073271	0.136394030364148	-0.0674409294739114	-0.0733613009130554	0.0902846720508496	-0.060494232844663	0.0405839262857739	0.0222693268570931	0.0961560497938593	0.157250322706289	0.0950445997057273	0.0951427891554674	0.0761765176881245
"Sample_N31"	11.2847709816515	-0.0359406650335132	-0.046975213551349	-0.0461545733396976	1.10481783435646	-0.026199561763086	0.100699383369257	-0.00948623545060274	0.130453251407362	-0.0487407957353633	-0.0584804130206563	0.106336818634012	-0.0582803073417868	0.042460366471598	-0.0103526395513913	0.0964356630572338	0.161564974956182	0.09960288954826	0.0938682128779214	0.0915508178014995
"Sample_N32"	0.97610173773251	-0.0528977371424607	0.0278566557284847	0.0563236605615205	1.03664287985967	-0.038642959087078	0.0910605469706649	0.037069056233769	0.136137267545114	-0.0613004659060341	-0.0718716846350383	0.0852310132680633	-0.0575592858415516	0.0410994417034234	0.0308103243453362	0.0820784776627521	0.156883596614306	0.0961976549162751	0.0881717237402362	0.0665303177640354
"Sample_N33"	12.169145134014	-0.049894698201329	-0.041522101556891	-0.0319561610550577	1.01391234085073	-0.0400093567486296	0.0949876064691257	-0.0421140318851072	0.0916007906458839	-0.0678124854860901	-0.0723407509363957	0.0931139967974267	-0.0640696405718719	0.0491220196171776	-0.00196906568065221	0.0887973905706512	0.150159558469363	0.0861639721325705	0.0920337451869392	0.0988944348453619
"Sample_N34"	16.4359306945508	-0.019861579282678	0.0503181030091929	0.0599116431601387	0.952157125047325	-0.0469439710060445	0.149765344643749	-0.019292319391894	0.15386457798563	-0.0471292580333455	-0.0652618771162685	0.152712774902209	-0.0631945881782871	0.0715328008195252	0.015515390337646	0.148149978905399	0.127393764910452	0.150973992810567	0.144300457902409	0.117590628164497
"Sample_N35"	12.4430442328478	-0.0512212836271641	-0.0219184453149898	-0.0226938364920111	0.816820245539026	-0.0456785187529651	0.108966568283169	-0.0459872541971401	0.129851125522186	-0.0697313066252508	-0.0703610304333405	0.116800254198636	-0.0642126500207114	0.0452747767619832	-0.00239832500009124	0.104075310113122	0.157298591195919	0.104607633716675	0.105282421840566	0.093850838320307
"Sample_N36"	1.51535776270532	-0.0437764086789514	-0.0201430276896	-0.00621050518732773	1.06552704448674	-0.0363145722576188	0.0904183590479519	-0.0185174059192571	0.153842749545871	-0.0535660053789733	-0.0621852917971424	0.0831702846114601	-0.0474990026990422	0.0354910448922396	0.0166683449365791	0.0828950107839081	0.165317154028288	0.0914576978676533	0.0835316713444221	0.0693340908890811
"Sample_N37"	0.704370247887508	-0.050527300851506	-0.0257918563936262	-0.00678611375091142	1.16831073614501	-0.0253341091764454	0.0855609136544362	-0.0270916847172349	0.093165775123898	-0.0705822731070976	-0.0698216715028377	0.0835996822289077	-0.0565681055675457	0.0328549455922992	-0.00138915831854414	0.0734874196751882	0.171147908900028	0.0771516172049684	0.0828180129146366	0.0661210890081903
"Sample_N38"	9.70391060884218	-0.0532361112910828	-0.0298265056149438	-0.0245189398974808	0.99482753484555	-0.0356376356360637	0.0805615798873601	-0.0430481951769487	0.133430874117126	-0.067228442996908	-0.0728795084663352	0.0744485013813923	-0.060852081251471	0.0380600013574163	0.0138439381692541	0.0836711137959592	0.163063710084742	0.0752485943884499	0.0865756564699723	0.0835925434862644
"Sample_N39"	7.31516993792086	-0.0523377659760641	-0.0380256770092004	-0.0260474270440251	1.02338132801206	-0.0347936868480847	0.0750069070447593	-0.00585629435104953	0.137047576612882	-0.064842358078646	-0.0707291058374094	0.0848349021407249	-0.0566177149404856	0.036589644948215	0.0205523307078454	0.0824666296480749	0.153573120863559	0.0833981573183509	0.0793280351053828	0.068715914508865
"Sample_N4"	18.0367228024771	-0.0422561082471887	-0.0346099114957461	-0.0249870131204866	1.03573558872106	-0.0368065362909847	0.0987166487244876	-0.0247226049862153	0.135610949837445	-0.0679693057126087	-0.0716934972442475	0.0945702799522629	-0.061296594469912	0.035165102454317	0.0100337826977478	0.0859800462066571	0.158719258624596	0.0893514350234882	0.0962266219641161	0.0793791076651335
"Sample_N40"	5.73809624109019	-0.0527816985349639	0.0124720423742693	0.0150320881409357	0.968885528966961	-0.0111391558340186	0.134962338056463	-0.0193026625191486	0.11028611484354	-0.0481124364448518	-0.062261657654338	0.118927615488938	-0.0511336487153104	0.0836467742468455	-2.06388173588905e-05	0.12449241094359	0.20705279071987	0.127391510346134	0.124184548512734	0.105056558424047
"Sample_N41"	10.8150690825595	-0.0438858385515739	-0.0321238491357679	-0.0266538216360871	1.0499624899254	-0.0296829243406905	0.109827367858939	-0.0221381110157711	0.15107422712441	-0.0696002548274405	-0.0708961111091697	0.111239799242395	-0.0565969974407383	0.055946398219936	0.023684243187956	0.102323948279939	0.16805657836315	0.107266330203127	0.110301547117048	0.096523628385614
"Sample_N42"	9.29263769537508	-0.0539102713232314	-0.0300406901557808	-0.0237422195851427	0.814870687228605	-0.0447257595477718	0.0822977784161755	-0.00297531557615567	0.219142823265573	0.0045469377575212	-0.0720147504650746	0.0790762129279687	-0.0186277849025347	0.042110279017089	0.014406592771884	0.0818711043212068	0.231007065498158	0.0829212479210469	0.0783662624180543	0.0814384848049706
"Sample_N43"	15.9671167548626	-0.0391655098509399	-0.061959658714269	-0.0579416295600937	1.03002750829348	-0.0368993936928311	0.0574747890114291	-0.0112961925449518	0.124795276069306	-0.0506310208034294	-0.062484647938857	0.0657239070272731	-0.0557769328890291	0.0166097523498622	0.00889976152130767	0.0732479664885991	0.142240354233436	0.0752285578468337	0.0621783810016845	0.0589045578871292
"Sample_N44"	2.28883195087189	-0.0266509391303739	-0.0122742072745733	0.00504755100517314	0.802297573654203	-0.0311522603916476	0.116322064092032	-0.0150448636682743	0.120828776604831	-0.0559875769835671	-0.0597703543692047	0.125339366085369	-0.0496255562915772	0.0555834315485353	-0.00195582375144351	0.103663673099775	0.190947777487559	0.118508752004205	0.119395899851293	0.107323182740284
"Sample_N45"	15.7705590785091	-0.0504422787079637	-0.0571486067450688	-0.0542591510432164	1.16331350758806	-0.0276983524902989	0.0830897408641003	-0.0210416532277642	0.137635099670774	-0.0560752787884722	-0.0665931912372892	0.0824988522141261	-0.0489620650247865	0.032165637755908	0.003973939673353	0.0918385329258839	0.179815413136886	0.0959135201002976	0.0942243136709535	0.0944603981169144
"Sample_N46"	12.7925196845423	-0.0511438752285543	-0.00335433462106598	-0.00619848229079689	1.06766655595048	-0.0237568920897841	0.0793751479685472	-0.0231002128837338	0.186347875273425	-0.0657690554901477	-0.0694607197654761	0.0775557062053301	-0.05797812333332	0.0332823279989625	0.00512119308612757	0.0762708259709926	0.175201446004271	0.0716258687828374	0.0812424908723971	0.0553468565431523
"Sample_N47"	16.4424138394704	-0.0437349767679153	-0.0596779945171672	-0.0570364274671453	1.02227246752388	-0.0309609797805353	0.0983017258316236	-0.0269037866865619	0.113590952854118	-0.0659857807153515	-0.065138593329242	0.0849421641985212	-0.0567875758561871	0.0329052880142367	-0.00803170207631796	0.0769274489391466	0.153751144416931	0.0890774148913075	0.0801409781658462	0.0635568258049627
"Sample_N48"	2.00490661910135	-0.051902531932513	-0.0678479689432836	-0.068208435187075	1.0744951139465	-0.03633560073276	0.0664953480178357	-0.033034049442658	0.059036972286871	-0.0697509723196975	-0.0718409667883206	0.070249642361557	-0.0616465062234737	0.0280653575433962	0.00975928014051672	0.0606190800248018	0.121799921752624	0.0690488690047316	0.0586895031530821	0.0656041090522575
