"ENST00000623130.1"	"ENST00000536684.2"	"ENST00000385273.1"	"piR-hsa-23317"	"ENST00000384886.3"	"ENST00000365699.4"	"ENST00000516053.2"	"ENST00000383858.1"	"ENST00000384278.1"	"ENST00000373741.8"	"ENST00000362154.1"	"ENST00000626826.1"	"ENST00000384981.3"	"ENST00000629295.1"	"ENST00000362330.2"	"ENST00000364908.1"	"ENST00000384619.1"	"ENST00000384610.1"	"ENST00000383861.1"	"ENST00000383869.1"	"ENST00000600213.3"	"30951"	"ENST00000362162.1"	"piR-hsa-20572_3700"	"30972"	"ENST00000385201.1"	"ENST00000385012.1"	"ENST00000384010.1"	"ENST00000362602.1"	"ENST00000385024.1"	"ENST00000540040.2"	"ENST00000385255.3"	"ENST00000364421.1"	"ENST00000383925.1"	"ENST00000362150.3"	"ENST00000610976.1"	"ENST00000384898.1"	"ENST00000386972.1"	"ENST00000385301.1"	"ENST00000613023.1"
"Sample_2S18"	-0.0606696725386661	-0.0431587975537373	0.85547226013753	1.71992354559991	0.0142057595970451	-0.0226247949264478	-0.0414230316201547	0.0271013311883984	0.0769853002493804	-0.0556866960393863	0.163010315114827	-0.0641407896950799	-0.0642702454515141	-0.0751382843598594	-0.0011823339433402	18.6739511457459	0.0245162416163925	0.00488343909718425	0.0746122752831307	0.0696988920296589	-0.0660344169466337	-0.0737008093072676	0.150241728193107	0.0721195940465906	-0.0695450168883746	0.688820990344373	-0.0527169048632509	0.0726380860281794	-0.0683809699902037	0.00373800637380177	-0.0433083812792406	-0.0484952765128165	0.0835311680417024	0.0738874989316595	2.67242158954604	0.0717501646496898	0.00127708667961525	2.24013726557679	-0.0197374724872854	0.0733680783857471
"Sample_2S19"	0.254537414622709	-0.0420424747881284	0.704326635196013	9.01644982100607	0.127988406237914	-0.00826826809677898	-0.055684393483419	0.0285558950812073	0.073786267343455	-0.0656644528354588	0.168101013732733	0.192601374982647	0.00446299144888767	-0.00913950436287217	0.0141183591204546	21.1899793594915	0.0346238222098124	0.0128595899522648	0.0742577783562317	0.0724872628890168	-0.0568194843139574	-0.0723890508212892	0.180305927428705	0.415664570844343	-0.0667649625314781	0.799873388657465	-0.0287952536620837	0.0703621601652011	-0.057489864579987	0.0899996175862676	-0.0505537090194255	-0.0370003816278981	0.028213553727463	0.0659846616822506	3.24904676878448	0.0665565991990682	-0.00772157805023301	1.87087455593069	0.0330476699002702	0.0755694787625488
"Sample_2S2"	-0.0538409498976679	-0.0394564875079982	0.956025038332618	3.11375093554874	0.0221094818703135	-0.00725572995220315	-0.0319285622616432	0.0358466834376432	0.0788356278513451	-0.0643751720277034	0.157622477261317	-0.0588778797221355	-0.0434830133701899	-0.072445311719031	-0.0294626311907579	10.6914100886104	0.0402373596663622	0.0107020355845727	0.0799308340224464	0.0851355899931305	-0.0627669782901057	-0.0731028845169483	0.158173178587516	0.0722985196325105	-0.0716561076677586	0.658866664610628	-0.04538034939027	0.0839787126095855	-0.0663739272039401	0.0241050864057396	-0.0419867106440695	-0.056467411855402	0.066761375750018	0.0852991207092213	2.90948983546369	0.0795280421178999	0.014026417865305	2.27767825442749	-0.0186559859756072	0.0849076024227896
"Sample_2S20"	-0.058208005681702	-0.0376850009431266	0.848446100889959	13.4001448504933	-0.036863786726827	-0.0380737891108714	-0.0485288542534287	0.0361897942092355	0.0887603704748516	-0.0657711750581691	0.131902939288835	-0.0636229012920837	-0.070374256993664	-0.0759915593922274	-0.0269577504980569	10.8194016371564	0.0402309333738499	0.0144041891891647	0.0870453693529476	0.0847206059312859	-0.0695180088096084	-0.0762589652740369	0.16100082969746	0.121797293099993	-0.0731430217328275	0.705394621322305	-0.0608467285255394	0.087061094757974	-0.0728310473056085	-0.00311464706045953	-0.0426200141768467	-0.0738537313804904	0.104078710698834	0.0801138072333741	3.47992852472484	0.0802527163053128	0.00612831243313041	2.18687975824957	-0.0253474520232001	0.0974252295848192
"Sample_2S21"	-0.0346963500574569	-0.0357521986920727	0.878260206016025	1.41443828152667	-0.0314841368299215	-0.0197426001823706	-0.0321335041622221	0.0392985244896838	0.0828210259508133	-0.0551501426064467	0.131308051520409	-0.0436121512711347	-0.0442717268865089	-0.0647543462222776	-0.0045160741899348	15.1764782314422	0.0456623713328189	0.0273137001305714	0.0851881788457024	0.0859746444487776	-0.0557239485316511	-0.0695935630550986	0.153929903753726	0.129933378332025	-0.0684837147572604	0.627998026412523	-0.0545810072443266	0.087938367409107	-0.0618486020795369	-0.000145217652134244	-0.0457338028051646	-0.0639806029433953	0.0659491510081043	0.0937531418351516	2.73307687356443	0.0860306988990591	0.0117525804049666	1.87753819583388	-0.0138126340699549	0.095608593039113
"Sample_2S22"	-0.0588213287209211	-0.0469749303880341	0.869955349248073	2.88118913286806	-0.021233621846371	-0.0310813312649558	-0.0439798930771284	0.0323934175753574	0.0744636685438811	-0.0674433506319192	0.124028462196269	-0.0590526948522516	-0.0613576443041574	-0.0719181288200501	-0.0115527687327942	12.9976281784784	0.0385782308162471	0.0154606303420611	0.0784466415580977	0.0773585148749803	-0.0667323536149168	-0.0744931180639321	0.129600529978033	0.0772740445968771	-0.0690923404043617	0.579790547201047	-0.052744844432658	0.0704167357590673	-0.0667484868620519	-0.00918048822323502	-0.0493257152520422	-0.0448811516985042	0.0847972191122159	0.0712781224092646	3.0669909573171	0.0702779410609601	-0.00372164949826955	2.26327377519424	-0.0337676567786483	0.0819132508670611
"Sample_2S23"	0.0131168568106696	-0.0512398916643747	0.670293216741582	2.71724312154709	-0.0504056813668223	-0.046317626414327	-0.0482464666743849	0.0248613331613283	0.0608462769469928	-0.0578701013725735	0.0929004827739647	-0.00318733334656897	-0.070210459242103	-0.0492138565766329	-0.0239423448098767	11.2418907949737	0.0242455397131395	0.0217867164480086	0.0563316208078766	0.0611455970888512	-0.0630516902353367	-0.068191777350117	0.15410634460657	0.161857738453897	-0.0572395454964184	0.59983893905581	-0.065469531835451	0.0612842417912104	-0.0568695416523188	-0.0304812462445352	-0.0528806074713603	-0.0676656446547807	0.0220444443665684	0.0558696107406665	1.90177844569536	0.0475711250677338	-0.0239257908034909	1.9524956848976	-0.0255508587605996	0.0533948725528451
"Sample_2S24"	-0.0662239739587708	-0.0544639147100217	1.02017806025571	17.2389406415637	0.0364543677128532	-0.0227832658518629	-0.0327677718759388	0.0182443052778267	0.0462925855338391	-0.0686437065874666	0.153719733773991	-0.0680365598812101	-0.0618452617488989	-0.0782737583332514	-0.0385396428364828	11.1046896385547	0.0209848548492532	0.0029051240527878	0.0563878863211813	0.0593885237039775	-0.0754919564980938	-0.0789234852021661	0.150432918631301	0.0676750269320402	-0.0755534340468964	0.617595984452953	-0.057363404457921	0.0583760800134702	-0.0712561624044179	0.0241461867796806	-0.0518699722827607	-0.067780888526514	0.0773835510092484	0.0576509987610933	4.06311880286878	0.0659537497984631	0.0332108133303312	2.38519546321075	-0.00545640145659956	0.0774090451332217
"Sample_2S25"	0.00311248497569731	-0.0468374975879282	0.794941366907903	2.03231784107598	-0.0445555935303928	-0.0383344339423082	-0.0511002235747174	0.0750797187314688	0.13830685466402	-0.0618728187711845	0.116799289459377	-0.00829164789100367	-0.0746146743172535	-0.0556563858809482	-0.0320220200466061	11.9729940939846	0.0833242043764543	0.0486416025341009	0.137878515192538	0.143096573452707	-0.0700957082990174	-0.0713956082319959	0.144145895601522	0.16437991526431	-0.0599302870101806	0.53957260400476	-0.0670308524624959	0.145560094057999	-0.0603308892356082	-0.00430163964473517	-0.0422554661791246	-0.071238608900505	0.102416398930728	0.1388978312363	2.8658641306393	0.130606609738725	-0.00437276512033344	1.94877791257253	-0.0372426743115832	0.114710827370563
"Sample_2S3"	-0.0380759382081663	-0.0481165387347125	1.11731954791891	3.33806785379167	-0.0207877521738106	-0.0257852647628301	-0.0392517855114554	0.0488853463768906	0.0933286129215579	-0.0664461150593701	0.133791184338445	-0.0391798417924001	-0.0594852444604506	-0.0647395301482787	-0.023268587331414	15.8703890073852	0.0578419959457888	0.0345263494017726	0.105520627544963	0.0974831990575712	-0.0703846490219416	-0.0757077233360067	0.159084302254671	0.120052297337734	-0.0728525454941274	0.692314818780201	-0.0531715509067026	0.0988837081828564	-0.0577680308651828	0.0176822022531556	-0.0511794444406771	-0.0642213002529991	0.0891583926436929	0.101645743421871	4.29304886735964	0.0892433903801651	0.0281710263736946	2.17890411321111	-0.0142016274264455	0.1088332393103
"Sample_2S4"	0.0358530357239869	-0.0215940635015106	0.828824740745957	2.30014721000407	-0.0380934088117954	-0.0134641857284255	-0.049205335584777	0.0685326190956832	0.14821485630416	-0.0690060412389673	0.155701361485991	0.0275294289842994	-0.0683038935803862	-0.0514705039009728	0.00145127543392781	22.1588890491409	0.0476880115141202	0.0561183245182755	0.129536341089914	0.138460839286704	-0.0511096891236921	-0.0758051790902646	0.170424621594563	0.241101999042934	-0.067301960117699	0.62807416047887	-0.0581896785520232	0.141987198240657	-0.0636013299424406	0.0096045043707047	-0.0291837474869895	-0.0668290680105229	0.148042880191161	0.146873447162621	2.42892585113513	0.136736844746785	0.00337400412763049	1.82319324941665	-0.0410232183301084	0.0917667238951969
"Sample_2S5"	-0.00377031460027031	-0.0504752727297254	0.81075231548425	3.09715262761166	-0.0200410350906712	-0.0372293609353039	-0.0479591560909901	0.0366634638057752	0.0861083041271778	-0.0617654165093704	0.126457468092871	-0.0165024195979631	-0.0632921967629843	-0.0534547286071103	-0.0330999125610787	10.9377820031207	0.0508840445895612	0.0228772952821598	0.0855767285288945	0.0818743833415935	-0.0700834168373081	-0.0717702757738003	0.168888565402456	0.141560567283038	-0.0711524324833506	0.676477427595302	-0.0591063855077402	0.0830653980143033	-0.0626801872549892	0.000875217439184058	-0.0487860798606559	-0.0531970970924068	0.0579284767221908	0.0861816697695743	2.28231023136551	0.0766025185008379	-0.00737299577754533	2.20575833689058	-0.0217226100746714	0.0896736642723392
"Sample_2S6"	-0.0601136435065816	-0.0406040905997607	1.14312928141926	3.14809026251151	-0.0400197950405928	-0.000618243580773446	-0.0259913152402314	0.0366244651374588	0.0896081502586846	-0.0588170320920374	0.117243371650235	-0.0641665831224865	-0.0431616404040943	-0.0713148282058728	-0.00768232431532993	13.725031214772	0.0479584572076557	0.0208144823627527	0.0931594871893568	0.0827056718495855	-0.0610887369201023	-0.0693137442658597	0.169063926048146	0.0476195010892489	-0.0713160368313388	0.58460554657911	-0.0516595583671409	0.0821555725529984	-0.0615245262172401	0.00375861880666876	-0.043653740164729	-0.0524325723047424	0.0618248086404341	0.0829312863894821	2.38635022065987	0.09326676778443	-0.010193376096964	2.04225923109023	-0.0225416312842934	0.0853285726134616
"Sample_2S7"	0.0773652654512436	-0.0404925654608106	0.936948544892615	2.82426628991274	-0.0285092145031693	-0.032729243562582	-0.0355132596371946	0.0612341901604562	0.113006770599639	-0.0633595575649443	0.126112101929751	0.0360693190690334	-0.0347514359921572	-0.0320860105690035	-0.00695750648335895	15.5952177201413	0.0611935538758718	0.0343146051606824	0.106150223051552	0.101898349788423	-0.0604882477117785	-0.0755580506467298	0.161742554730588	0.214042784150519	-0.0716033496503664	0.730252803856513	-0.0593368542124345	0.101512338103897	-0.0634812885328357	0.0241185196629881	-0.0460947951086372	-0.0632345427178953	0.0810220123700435	0.104420926335486	3.62429698751122	0.110520565592644	0.00663187937693432	1.75423743106006	-0.0173498308718805	0.116485308648691
"Sample_2S8"	0.0266420847982919	-0.0441005055331811	1.62664668418884	2.40613826384166	-0.00413831227081212	-0.0348504913137584	-0.0119999879889434	0.0187958555902965	0.0651918648726322	-0.0678402509195063	0.118533735453674	0.0095934737457015	-0.0664104338393469	-0.0490230691558262	-0.0307472610292347	12.8987682810477	0.0331650228840379	-0.000591747339556171	0.0699261027250407	0.0669370399523673	-0.0649505998080145	-0.0740041317240688	0.127256617422292	0.152641152502137	-0.0680156504271499	0.517571111760808	-0.0594998389272749	0.0679861238952619	-0.0634219042345884	0.00810384660093432	-0.0520005002410888	-0.0573758223964652	0.113599298198551	0.0814997241135694	3.94744075881356	0.0716344495385784	0.0146752374449715	1.78543454863524	-0.0220005991663779	0.06359183478499
"Sample_2S9"	0.0353738808526608	-0.0409209076169955	0.947183774988342	2.03327280774936	0.056468495278923	-0.0162564225798883	-0.0394911581107305	0.0315428531282926	0.0653633590249547	-0.0689681001428889	0.219952425463184	0.00654428712158409	-0.00696555434089456	-0.0496561320023373	-0.00620730917304591	18.4314912312066	0.0314105468710309	0.0193761781481245	0.0655078480892181	0.0617521926338078	-0.0583237908478203	-0.0748168594491445	0.231696314958204	0.20652985820624	-0.0731189360716629	0.689922702078059	-0.0308150817536766	0.0642707365559251	-0.0459752407887869	0.090872256791574	-0.0517861462177987	-0.0470886174023874	0.0408219950645385	0.0638959859303983	2.75412230748855	0.0630226270626673	0.00808559107974072	2.18995102170722	0.0507448134864334	0.0588398634020411
"Sample_3S1"	0.0554672251361669	-0.0453508078474732	0.783524542032902	1.9303500909428	0.0359670589815372	-0.0301107330190956	-0.0396488980824894	0.0297071765779405	0.0660848252233477	-0.064569284413658	0.176125389257222	0.0340099358683217	-0.0433853736691917	-0.0414876958675676	0.00203565769529489	21.2179316099479	0.0303372863638061	0.0140530852262849	0.0560085562573282	0.0614796556757674	-0.0653766278169809	-0.0714086176315695	0.207687835653363	0.286152055225309	-0.0680785183713365	0.573027262038146	-0.0473151325503928	0.0625634393828613	-0.0393441772642058	0.0431784678812785	-0.0475952057900891	-0.0406927392946179	0.0457515072955078	0.0699753947372387	1.78857525259026	0.0614834381993892	-0.0122221171420227	2.21947004305082	0.013344211308687	0.0575981492858134
"Sample_3S10"	0.0723493078424642	-0.0394975754664857	0.961713346411317	1.76063951640583	0.076753694540293	-0.000169528004534722	-0.0451416026614522	0.0256737121725941	0.0544350145132334	-0.0616473811045027	0.241386371327398	0.0376534932570542	-0.0310405465242125	-0.0284048362250517	-0.00781290462397656	23.339380761214	0.0249323792816461	0.0153615648633153	0.053150644516003	0.0566637351348539	-0.0557421728958208	-0.0714849498192685	0.180995922584211	0.249144813268043	-0.0643828213065953	0.769190504845148	-0.0360799750356292	0.0581002756542271	-0.0458278494282649	0.0515338145793277	-0.043159577449361	-0.0145782287165191	0.0171161300829097	0.0535009441192693	2.82356356891847	0.0454798724599769	0.0121086456446402	2.21082684356085	0.0037771404465314	0.0490940643088901
"Sample_3S11"	0.0276311790913538	-0.0488354463722857	0.937773746344153	18.7973045928644	-0.00241585628706754	-0.035514007226845	-0.0489091935658955	0.07834818886645	0.153800059216701	-0.0629296630777275	0.138057114664019	0.000811843874173827	-0.0597019074461383	-0.0511506473743026	-0.0288854180299762	12.1255207892458	0.0894891019083134	0.0534786903731115	0.157890316725226	0.152748847120532	-0.0747241108293819	-0.0771390619833721	0.15656275513672	0.178650419495233	-0.0660407231838878	0.544568038029082	-0.0612581975433436	0.155777109420842	-0.0653527697800171	0.0302330326808773	-0.0476686881464066	-0.0646859849990414	0.117791174215337	0.148410739407723	3.40573524945159	0.14404263141751	-0.00279335270828365	2.07184157020514	-0.0205284558132511	0.116337774313699
"Sample_3S12"	0.372460687881573	-0.0379991348268387	0.704897021664085	6.41824119318827	0.0933651264480511	-0.0315826699584147	-0.0428270206848245	0.0615213025604001	0.0993211943088936	-0.0511996219672139	0.203641933289786	0.283528740961745	-0.0440310590394088	0.0510456968754959	0.0099935482972181	19.593743105363	0.0752594196468115	0.0480842759540059	0.101838187232925	0.0933216482398495	-0.0584724854211146	-0.0669779904943746	0.183514648008323	0.58340203386591	-0.0647973126814934	0.604883367738858	-0.0396526679597094	0.106868407497293	-0.046278182215571	0.0625181183761574	-0.0483286463839809	-0.0481699961426226	0.0160199067894944	0.0999838058827855	1.61471078108805	0.0897337777206952	-0.0126048655075875	1.36196990240892	0.0423854614882273	0.107023014605099
"Sample_3S13"	-0.0619060390177314	-0.0479516773000382	0.900729338534995	7.08336171229621	0.0877919273756138	-0.0208389349573483	-0.0449266754982656	0.0473643705657923	0.0797954215483424	-0.0694828602193484	0.256258926111328	-0.0631780648499713	-0.0499526873473007	-0.0737066347728288	0.000538285436674843	22.8579483634168	0.0466098666381159	0.0310407227986273	0.0683221988628278	0.0750539939661241	-0.0620428629835482	-0.0751259196549834	0.235961430091347	0.0983732350698257	-0.0727182647820489	0.792872528689069	-0.0332912293217268	0.0790987348085834	-0.0308904316878981	0.0694482559100299	-0.0497016960345315	-0.0477664547413763	0.0382002273863247	0.072443954600795	3.11654945831248	0.0751704812550405	-0.000848036741637572	2.24525540791861	0.0344207771104036	0.0687316090079816
"Sample_3S14"	-0.0336985284844489	-0.0394207811646459	0.770303568743444	10.0423646545199	-0.0230971156515674	-0.0229952696131061	-0.0403179721856767	0.0575756154796097	0.0921801368602954	-0.0488050691266998	0.122420859095662	-0.0378699943639149	-0.0527441866789024	-0.0624919153269545	0.0145103613151684	17.8756977181916	0.0624906423386487	0.0398762908712736	0.10162503087236	0.0978134657744356	-0.0611079717945722	-0.0704813626930209	0.168172010385482	0.124182462750338	-0.0687471693489771	0.742449302207892	-0.0543235311688164	0.102172806010022	-0.0612250896309467	-0.00154562602834893	-0.0433463092189473	-0.0584821401671787	0.0579495946431905	0.106054725461329	2.19890025425569	0.0884911267912119	0.00769244975718103	1.3852137882658	2.45398155016273e-05	0.105781261007833
"Sample_3S15"	-0.0435917070376968	-0.0295545904966807	0.673121671705236	12.5704684009948	-0.0509109593157394	-0.0283457972077999	-0.050292682605883	0.0425973150506581	0.0895088967900584	-0.0397018848066288	0.0888851839803287	-0.039791106057536	-0.0640484270895716	-0.0631934906783871	-0.0244365077769589	12.4920805169661	0.0392185422894061	0.0125521454102841	0.0942658981277852	0.0923639550475464	-0.0624043722345169	-0.0699388061946287	0.161411087773968	0.14539041761727	-0.0676801629124354	0.55756009240398	-0.0612021021071035	0.0774192095068766	-0.0636044482367665	-0.0173805547760252	-0.0421301060514641	-0.064262386912663	0.0518991277979818	0.0855205488189202	2.34666149276057	0.0777610473940678	-0.018757535791885	1.54511389120199	-0.0217617288092936	0.0821875948589423
"Sample_3S16"	-0.0653470914066825	-0.0478781673834746	0.917843088207445	1.16569369500545	-0.0426299640085452	-0.0329778079474175	-0.0287126360885283	0.0384322942867256	0.0736230151425097	-0.0583823577943412	0.109630686364244	-0.0610346651494602	-0.0627198850404965	-0.0693468369922357	-0.0292693852510419	10.4860407115264	0.0488660570858932	0.0195880806242104	0.0791874392995205	0.0761284666162758	-0.063468393865919	-0.0683088820776505	0.192195077860001	0.0781762352021294	-0.0682855502109043	0.649006883989785	-0.0508994886175367	0.0760053256001138	-0.0615402568830128	0.0295429776297537	-0.0443823286512207	-0.0589420240357893	0.038695110313	0.0775119938808017	2.80482886057788	0.0740090893687607	0.00497615125205968	2.07597091302503	-0.00918221633400419	0.0762596299412631
"Sample_3S17"	-0.0227832703055187	-0.0411135783644353	0.738837390950768	14.9341285024976	0.0369250234745297	-0.039080076761959	-0.0562914120585071	0.0231596962322286	0.0580637841793108	-0.0638198145288666	0.150818462113175	-0.0284434078688945	-0.053516864548672	-0.0630169831619121	-0.00533810141419473	16.9456922744552	0.0292195820767976	0.00811355057323027	0.053723584322882	0.0485857339628569	-0.0607781310965898	-0.0742012877456944	0.131093208892794	0.0917090256427849	-0.0649691723546482	0.72700051653278	-0.0604116866817195	0.0553298771854153	-0.063256454056947	-0.00409128076716991	-0.0528773922330779	-0.04401715468366	0.0351648990444683	0.0498996808219848	2.33302591352234	0.0445109359766576	-0.00132338333769094	2.49415222233508	-0.0253777806693775	0.040769856113075
"Sample_3S18"	-0.0473247101987117	-0.0394010999014961	0.681532934512149	1.43377714743697	-0.0187888495757947	-0.0205572770247121	-0.0495847073717318	0.0304166109890765	0.0912117021447856	-0.0675638549818479	0.147429745062533	-0.052476332696907	-0.0647784760921637	-0.0723438338681584	0.00251165631305519	18.5284739488476	0.0397071831321176	0.0193678198597237	0.0802039487592506	0.0867835221578408	-0.0659395980650736	-0.0726966726549518	0.150830090294776	0.110831710753003	-0.0626228263165356	0.764394582746487	-0.0586500810554934	0.0817395197443955	-0.0656371482415215	0.000671801081075821	-0.0419008715734508	-0.0673025840248695	0.0613227177259539	0.0844351954817176	2.44044038181948	0.0803222158939142	0.0131176120994369	1.8699718511477	-0.0310054237088445	0.0818285873415895
"Sample_3S19"	-0.04190808655002	-0.0448722148044843	0.636994204695044	0.973667441458411	-0.0325707819661035	-0.0250937239120571	-0.0549852826262019	0.0217866972898647	0.0637203887716194	-0.0668397484744918	0.121009806342783	-0.0502954928088122	-0.066773897248691	-0.0660666285435408	-0.03119734191842	12.0971961744691	0.0260435881283341	0.0133858675394024	0.0613182555358985	0.0584206508613643	-0.0586277239813839	-0.072001635229508	0.129605847063402	0.093450861784747	-0.0580393037888569	0.696044783361721	-0.0626397025652403	0.0744946452362389	-0.0639599384653164	-0.0266392381022764	-0.0412430860335048	-0.0632332518518514	0.0233652501629095	0.0523004952597313	1.70560321211012	0.0599227111970533	-0.019797852431353	2.48864966356279	-0.0272199470537775	0.0458072793380556
"Sample_3S2"	-0.0657305831295693	-0.0427290977387538	1.04343482953499	3.3861805645666	-0.0389205854899957	-0.0346996543314289	-0.0298848525857096	0.0451284638566354	0.0963592355211732	-0.0631190412100413	0.141446945606545	-0.0627259616294161	-0.0606912079212698	-0.0726513471925914	-0.0347564934831847	8.04403101111479	0.0583963915310746	0.0354882296409212	0.0917085751062123	0.0986329944710341	-0.0676738630722014	-0.0704679728289775	0.177289961866819	0.0778667109882826	-0.070483027544943	0.63654930193191	-0.0556106090108945	0.0922299883969434	-0.0653765743492379	0.00880119046441893	-0.0448794638131442	-0.0616502206255228	0.072380789905208	0.0980693853263413	2.91048434707604	0.0960267957462512	0.00548606838766382	2.18667565874169	-0.0122341832982462	0.0986378168836364
"Sample_3S20"	-0.030334724642272	-0.039549158550061	0.950152085814226	10.0423348424291	-0.0319873369626917	-0.0264403446906005	-0.0375565055033903	0.0503131884025003	0.0988357116906845	-0.0682272780858593	0.146586937534404	-0.0343075925963736	-0.0481594696054694	-0.0601500283469406	0.0047936288830607	16.2953105812851	0.057175624323523	0.0316544383362738	0.0963120527889166	0.0882261936528535	-0.0595768745219123	-0.0751244182656107	0.146853197792197	0.0951136108385729	-0.0734366212384509	0.666990896856213	-0.0566626282042113	0.0892191426824232	-0.0645284947482339	0.0121756712130787	-0.0504855880245284	-0.0619656120603556	0.0591394847263275	0.0868654298825125	3.10524097402659	0.0928618860267217	0.0126666583903518	2.68239438641904	-0.0234082722593541	0.0865211900619495
"Sample_3S21"	-0.0635048893850879	-0.0453290800646821	0.825902337557291	12.8247305342471	0.0134683088523846	-0.0278726551054579	-0.0452935765581617	0.0402541278155632	0.0871260705241202	-0.0656207981453319	0.110472121806095	-0.06012159949152	-0.0391955324394972	-0.0739660557582033	-0.0130295782154266	18.5157648950993	0.0450753621432264	0.0203840925915408	0.0869847425179546	0.0933387010721834	-0.0680271949370569	-0.0770386444724952	0.138195515644668	0.10213925561454	-0.074757421813169	0.587251334034123	-0.0526779727499297	0.0772968597730226	-0.06038661036239	0.0357291702799241	-0.0493928969921227	-0.0443776482000776	0.0685206841811435	0.0881439731794995	2.71026875852777	0.0860381764546306	0.0188195839277019	1.77767061942894	0.0279693992043088	0.0991149345248861
"Sample_3S22"	-0.0506491392867135	-0.0410597827471967	0.969654261536352	2.79466893894676	-0.0279230798974326	-0.0287328596826974	-0.0337883125773625	0.0237906074299619	0.0649630295623855	-0.0674114057765187	0.140215254746888	-0.0552065868052589	-0.0469204849211607	-0.0686395047534323	-0.018706781106535	15.9953465389663	0.0361058402620449	0.0139588258471587	0.0713880675320543	0.0648640601649636	-0.0614437563995384	-0.0745816303423724	0.12891724455574	0.0755481273391303	-0.0699665287240525	0.654059034302355	-0.057340896581362	0.0623954706386073	-0.0642695463220276	0.01294976608011	-0.0499628627537959	-0.0679443713046626	0.0693251037958838	0.0666201907155093	3.42271446910487	0.0590115367817826	0.00541565326015437	2.4995712218121	-0.0304832964031617	0.0755268693183804
"Sample_3S23"	-0.054907879935879	-0.0462764550895753	0.944300885246108	3.56172149068162	0.0271509738521748	-0.0305310700669061	-0.0401000397989814	0.0319680819671085	0.0691627138009002	-0.0689502250484255	0.154228511374137	-0.0585165028504325	-0.0566809268323139	-0.0754923419606521	-0.0131833591327157	16.23721792685	0.0323023012511571	0.00524685611638842	0.0671610189064863	0.0697678037420446	-0.0745693499212946	-0.0775383649573077	0.133928917980817	0.0923797765050914	-0.073619439364698	0.649373989301996	-0.0548761633700723	0.068405291389855	-0.066928263195815	0.00417770951872191	-0.0386911785512614	-0.0601720163700014	0.0885954879164932	0.0739303282677865	3.12378767923195	0.0587158382753939	0.00933654365907602	2.42465531793483	-0.0243984585684956	0.0679259155763837
"Sample_3S24"	-0.0565317279340202	-0.0404015843356073	0.798064180795522	14.8803138664303	-0.0545896459526555	-0.0344594440272482	-0.0320377804994553	0.0644140502778178	0.109638792935465	-0.0569805220080167	0.098954031162485	-0.0543868232757418	-0.0612934697978987	-0.0665653457378667	-0.0297269179065217	8.80392600479541	0.0860144829949346	0.0488123599465089	0.11655775350545	0.117602464240191	-0.06083930593097	-0.06721127728013	0.184972906776054	0.0938455871006131	-0.0670685365913079	0.540313587741519	-0.0582197907758309	0.110040852045596	-0.0583458798130267	-0.0121464501154235	-0.0510712030678427	-0.0633878012909676	0.0534377952909817	0.125250643504835	2.05568111573323	0.106195803333386	-0.0174906474854873	1.54461861008638	-0.025792985409475	0.117812694580765
"Sample_3S25"	-0.0536556043972338	-0.0504821007150923	0.993253829411853	9.39320585372805	-0.0305914002040898	-0.0409058927659003	-0.0419732675480708	0.0134183742008098	0.0489242198887256	-0.0667133142862199	0.130060668122275	-0.0554056159865842	-0.0603780468844886	-0.0682608593774937	-0.0337124033658582	10.1239207151803	0.0173143107819736	-0.00322876567370226	0.0513885054862588	0.0490696467243577	-0.0645634194018244	-0.0735842225522867	0.108750506961089	0.0510416228952901	-0.0676964738917164	0.716234284631516	-0.0576858634902118	0.0445834765173698	-0.0640827997685512	-0.00104206770836213	-0.053187454631304	-0.0631747145682848	0.0529166459513438	0.0390660080988538	2.87949887407691	0.0452266335119801	-0.0136574127527669	2.24040692447926	-0.0277805046494127	0.0478394172008531
"Sample_3S3"	0.127786125703099	-0.0340426806740238	0.809907152372065	2.83646470181729	-0.0180200276863629	-0.0255014847572029	-0.0480883277044007	0.0492961417459016	0.100965819922371	-0.0668314804579262	0.13082508234613	0.0986224472411496	-0.0588600482892105	-0.0218714334866411	-0.0126128636667603	20.4146472348597	0.0563845051454559	0.0289143334668348	0.0999510459446736	0.100085331468321	-0.0584155626193278	-0.0720953364561738	0.141388283243178	0.317895292974534	-0.0623061950667394	0.583384565605148	-0.0578594061055165	0.0893090279755387	-0.0532984659665676	-0.0136442587965731	-0.0394894175748587	-0.0577375347907409	0.0668124141346288	0.0869515311217187	1.68686333742541	0.098433621520131	-0.00965706285750634	2.23895010411967	-0.0300358516870614	0.0946943042015712
"Sample_3S4"	0.0341989505044255	-0.0411453232390224	1.11686206972902	1.84871949810609	0.430585092351786	0.00910037393330112	-0.0236942788679631	0.024224688006311	0.0492035230499795	-0.0662120109200633	0.33883759331987	0.00662555617533869	-0.01100741444678	-0.051184949390069	-0.00585781459089233	16.3088252494253	0.0298484510753441	0.0313306022787437	0.0600087521341948	0.0529796506725693	-0.060696466842954	-0.071042406924157	0.202112747723785	0.243760447655303	-0.0706066530591885	0.605150400249742	0.0122603433412191	0.0500187543833567	-0.0457845661154007	0.140146124018178	-0.0506556355112819	0.0582369586207666	0.00836528293351618	0.0482710080088688	3.31597017433014	0.0481305011500851	0.0315747920749326	2.45611948679554	0.0729347737707571	0.0428187806701805
